school_code,school_name,Year,Value
3939,Mount Hutton Public School,2019,91
3939,Mount Hutton Public School,2021,91.9
3939,Mount Hutton Public School,2022,89
2641,Mount Kanwary Public School,2011,96.7
2641,Mount Kanwary Public School,2012,96
2641,Mount Kanwary Public School,2013,95.9
2641,Mount Kanwary Public School,2014,94.4
2641,Mount Kanwary Public School,2015,94.5
2641,Mount Kanwary Public School,2016,94.9
2641,Mount Kanwary Public School,2017,92.1
2641,Mount Kanwary Public School,2018,90.8
2641,Mount Kanwary Public School,2019,92.3
2641,Mount Kanwary Public School,2021,86.7
2641,Mount Kanwary Public School,2022,83.5
2642,Mount Keira Public School,2011,96
2642,Mount Keira Public School,2012,96
2642,Mount Keira Public School,2013,95.5
2642,Mount Keira Public School,2014,96.1
2642,Mount Keira Public School,2015,95.1
2642,Mount Keira Public School,2016,95.8
2642,Mount Keira Public School,2017,94.3
2642,Mount Keira Public School,2018,94.3
2642,Mount Keira Public School,2019,94.8
2642,Mount Keira Public School,2021,92.5
2642,Mount Keira Public School,2022,86.9
2643,Mount Kembla Public School,2011,94.4
2643,Mount Kembla Public School,2012,93.7
2643,Mount Kembla Public School,2013,94.1
2643,Mount Kembla Public School,2014,93.6
2643,Mount Kembla Public School,2015,93.7
2643,Mount Kembla Public School,2016,94.6
2643,Mount Kembla Public School,2017,95.4
2643,Mount Kembla Public School,2018,93.9
2643,Mount Kembla Public School,2019,93.9
2643,Mount Kembla Public School,2021,92.9
2643,Mount Kembla Public School,2022,86.4
4049,Mount Kuring-gai Public School,2011,96.1
4049,Mount Kuring-gai Public School,2012,95
4049,Mount Kuring-gai Public School,2013,96.8
4049,Mount Kuring-gai Public School,2014,95.4
4049,Mount Kuring-gai Public School,2015,93.9
4049,Mount Kuring-gai Public School,2016,92.3
4049,Mount Kuring-gai Public School,2017,95.6
4049,Mount Kuring-gai Public School,2018,94
4049,Mount Kuring-gai Public School,2019,93.3
4049,Mount Kuring-gai Public School,2021,93
4049,Mount Kuring-gai Public School,2022,88.2
5241,Mount Lewis Infants School,2011,95.4
5241,Mount Lewis Infants School,2012,95.7
5241,Mount Lewis Infants School,2013,95.6
5241,Mount Lewis Infants School,2014,96.1
5241,Mount Lewis Infants School,2015,94.1
5241,Mount Lewis Infants School,2016,94.8
5241,Mount Lewis Infants School,2017,92.9
5241,Mount Lewis Infants School,2018,92.4
5241,Mount Lewis Infants School,2019,89.9
5241,Mount Lewis Infants School,2021,92.8
5241,Mount Lewis Infants School,2022,85.1
4095,Mount Ousley Public School,2011,93.3
4095,Mount Ousley Public School,2012,94.1
4095,Mount Ousley Public School,2013,95.6
4095,Mount Ousley Public School,2014,94.3
4095,Mount Ousley Public School,2015,92.9
4095,Mount Ousley Public School,2016,93
4095,Mount Ousley Public School,2017,93.3
4095,Mount Ousley Public School,2018,93.2
4095,Mount Ousley Public School,2019,91
4095,Mount Ousley Public School,2021,91.9
4095,Mount Ousley Public School,2022,87.6
2647,Mount Pleasant Public School,2011,94.5
2647,Mount Pleasant Public School,2012,93.1
2647,Mount Pleasant Public School,2013,95.1
2647,Mount Pleasant Public School,2014,94.2
2647,Mount Pleasant Public School,2015,93.8
2647,Mount Pleasant Public School,2016,94.2
2647,Mount Pleasant Public School,2017,93.8
2647,Mount Pleasant Public School,2018,91.6
2647,Mount Pleasant Public School,2019,91.9
2647,Mount Pleasant Public School,2021,88.1
2647,Mount Pleasant Public School,2022,86.1
4210,Mount Pritchard East Public School,2011,92.7
4210,Mount Pritchard East Public School,2012,93.6
4210,Mount Pritchard East Public School,2013,93
4210,Mount Pritchard East Public School,2014,94.2
4210,Mount Pritchard East Public School,2015,92.4
4210,Mount Pritchard East Public School,2016,92.9
4210,Mount Pritchard East Public School,2017,91
4210,Mount Pritchard East Public School,2018,91.6
4210,Mount Pritchard East Public School,2019,90.6
4210,Mount Pritchard East Public School,2021,90.4
4210,Mount Pritchard East Public School,2022,82.6
2648,Mount Pritchard Public School,2011,94.5
2648,Mount Pritchard Public School,2012,94.4
2648,Mount Pritchard Public School,2013,93.6
2648,Mount Pritchard Public School,2014,94.7
2648,Mount Pritchard Public School,2015,93.7
2648,Mount Pritchard Public School,2016,93.1
2648,Mount Pritchard Public School,2017,94.5
2648,Mount Pritchard Public School,2018,92.7
2648,Mount Pritchard Public School,2019,91.9
2648,Mount Pritchard Public School,2021,93.1
2648,Mount Pritchard Public School,2022,87.7
4435,Mount Riverview Public School,2011,94.6
4435,Mount Riverview Public School,2012,95.9
4435,Mount Riverview Public School,2013,96.8
4435,Mount Riverview Public School,2014,96.4
4435,Mount Riverview Public School,2015,95.8
4435,Mount Riverview Public School,2016,96.1
4435,Mount Riverview Public School,2017,96.1
4435,Mount Riverview Public School,2018,95.2
4435,Mount Riverview Public School,2019,93
4435,Mount Riverview Public School,2021,94.2
4435,Mount Riverview Public School,2022,89.2
3881,Mount St Thomas Public School,2011,95.5
3881,Mount St Thomas Public School,2012,94.8
3881,Mount St Thomas Public School,2013,94.7
3881,Mount St Thomas Public School,2014,94.9
3881,Mount St Thomas Public School,2015,94.9
3881,Mount St Thomas Public School,2016,94.6
3881,Mount St Thomas Public School,2017,95
3881,Mount St Thomas Public School,2018,94.4
3881,Mount St Thomas Public School,2019,94.1
3881,Mount St Thomas Public School,2021,92.5
3881,Mount St Thomas Public School,2022,89
4610,Mount Terry Public School,2011,93.6
4610,Mount Terry Public School,2012,93.6
4610,Mount Terry Public School,2013,94.2
4610,Mount Terry Public School,2014,95.4
4610,Mount Terry Public School,2015,94.6
4610,Mount Terry Public School,2016,94.5
4610,Mount Terry Public School,2017,93.3
4610,Mount Terry Public School,2018,93
4610,Mount Terry Public School,2019,92.4
4610,Mount Terry Public School,2021,91.8
4610,Mount Terry Public School,2022,83.4
2652,Mount Victoria Public School,2011,93.2
2652,Mount Victoria Public School,2012,91.5
2652,Mount Victoria Public School,2013,92.3
2652,Mount Victoria Public School,2014,93.8
2652,Mount Victoria Public School,2015,90.9
2652,Mount Victoria Public School,2016,90.3
2652,Mount Victoria Public School,2017,90.3
2652,Mount Victoria Public School,2018,92
2652,Mount Victoria Public School,2019,87.5
2652,Mount Victoria Public School,2021,89.2
2652,Mount Victoria Public School,2022,88.5
8574,Mount View High School,2011,88.3
8574,Mount View High School,2012,87.6
8574,Mount View High School,2013,87.4
8574,Mount View High School,2014,88.3
8574,Mount View High School,2015,86.4
8574,Mount View High School,2016,87.2
8574,Mount View High School,2017,85.6
8574,Mount View High School,2018,83.2
8574,Mount View High School,2019,84.3
8574,Mount View High School,2021,81.3
8574,Mount View High School,2022,75.5
4395,Mount Warrigal Public School,2011,92.3
4395,Mount Warrigal Public School,2012,91.8
4395,Mount Warrigal Public School,2013,91.6
4395,Mount Warrigal Public School,2014,91.5
4395,Mount Warrigal Public School,2015,90.4
4395,Mount Warrigal Public School,2016,91.6
4395,Mount Warrigal Public School,2017,91.7
4395,Mount Warrigal Public School,2018,91.6
4395,Mount Warrigal Public School,2019,88.9
4395,Mount Warrigal Public School,2021,87.2
4395,Mount Warrigal Public School,2022,79.9
4015,Mowbray Public School,2011,96.3
4015,Mowbray Public School,2012,95.8
4015,Mowbray Public School,2013,95.7
4015,Mowbray Public School,2014,95.7
4015,Mowbray Public School,2015,95.2
4015,Mowbray Public School,2016,96.2
4015,Mowbray Public School,2017,95.4
4015,Mowbray Public School,2018,95.8
4015,Mowbray Public School,2019,94
4015,Mowbray Public School,2021,95.2
4015,Mowbray Public School,2022,89.6
8128,Mudgee High School,2011,87.9
8128,Mudgee High School,2012,89.8
8128,Mudgee High School,2013,89.2
8128,Mudgee High School,2014,89.8
8128,Mudgee High School,2015,88.1
8128,Mudgee High School,2016,88
8128,Mudgee High School,2017,88.5
8128,Mudgee High School,2018,86.2
8128,Mudgee High School,2019,86.5
8128,Mudgee High School,2021,84.5
8128,Mudgee High School,2022,80.2
2656,Mudgee Public School,2011,91.9
2656,Mudgee Public School,2012,92.8
2656,Mudgee Public School,2013,93.5
2656,Mudgee Public School,2014,93.2
2656,Mudgee Public School,2015,93.5
2656,Mudgee Public School,2016,93.1
2656,Mudgee Public School,2017,94
2656,Mudgee Public School,2018,93.2
2656,Mudgee Public School,2019,93
2656,Mudgee Public School,2021,90.2
2656,Mudgee Public School,2022,86
8498,Muirfield High School,2011,96.7
8498,Muirfield High School,2012,94.8
8498,Muirfield High School,2013,96.8
8498,Muirfield High School,2014,94.7
8498,Muirfield High School,2015,91.4
8498,Muirfield High School,2016,92.4
8498,Muirfield High School,2017,92
8498,Muirfield High School,2018,92
8498,Muirfield High School,2019,90.2
8498,Muirfield High School,2021,90.7
8498,Muirfield High School,2022,86.3
2658,Mulbring Public School,2011,95.2
2658,Mulbring Public School,2012,95.6
2658,Mulbring Public School,2013,95.5
2658,Mulbring Public School,2014,94.7
2658,Mulbring Public School,2015,92.9
2658,Mulbring Public School,2016,92.4
2658,Mulbring Public School,2017,92.8
2658,Mulbring Public School,2018,92
2658,Mulbring Public School,2019,92.2
2658,Mulbring Public School,2021,93.3
2658,Mulbring Public School,2022,87.9
2659,Mulgoa Public School,2011,95.5
2659,Mulgoa Public School,2012,95.2
2659,Mulgoa Public School,2013,95.1
2659,Mulgoa Public School,2014,95.1
2659,Mulgoa Public School,2015,95.6
2659,Mulgoa Public School,2016,94.2
2659,Mulgoa Public School,2017,94.8
2659,Mulgoa Public School,2018,93.7
2659,Mulgoa Public School,2019,93.6
2659,Mulgoa Public School,2021,91.6
2659,Mulgoa Public School,2022,90.5
2660,Mullaley Public School,2011,93.5
2660,Mullaley Public School,2012,95
2660,Mullaley Public School,2013,95.4
2660,Mullaley Public School,2014,96.7
2660,Mullaley Public School,2015,93.8
2660,Mullaley Public School,2016,96.2
2660,Mullaley Public School,2017,95.6
2660,Mullaley Public School,2018,89.4
2660,Mullaley Public School,2019,92.6
2660,Mullaley Public School,2021,91
2660,Mullaley Public School,2022,88.3
4606,Mullaway Public School,2011,93
4606,Mullaway Public School,2012,91.9
4606,Mullaway Public School,2013,92.8
4606,Mullaway Public School,2014,93.2
4606,Mullaway Public School,2015,92.5
4606,Mullaway Public School,2016,92.4
4606,Mullaway Public School,2017,92.9
4606,Mullaway Public School,2018,91.6
4606,Mullaway Public School,2019,91.8
4606,Mullaway Public School,2021,90.9
4606,Mullaway Public School,2022,86.6
2662,Mullengandra Public School,2011,94.1
2662,Mullengandra Public School,2012,95.5
2662,Mullengandra Public School,2013,97.1
2662,Mullengandra Public School,2014,91.7
2662,Mullengandra Public School,2015,96.4
2662,Mullengandra Public School,2016,sp
2662,Mullengandra Public School,2017,sp
2664,Mullion Creek Public School,2011,94.9
2664,Mullion Creek Public School,2012,96
2664,Mullion Creek Public School,2013,94.4
2664,Mullion Creek Public School,2014,93.2
2664,Mullion Creek Public School,2015,96.2
2664,Mullion Creek Public School,2016,94.8
2664,Mullion Creek Public School,2017,95.1
2664,Mullion Creek Public School,2018,95.6
2664,Mullion Creek Public School,2019,94.6
2664,Mullion Creek Public School,2021,94.4
2664,Mullion Creek Public School,2022,90.4
8193,Mullumbimby High School,2011,87.6
8193,Mullumbimby High School,2012,88
8193,Mullumbimby High School,2013,88
8193,Mullumbimby High School,2014,87.6
8193,Mullumbimby High School,2015,87.4
8193,Mullumbimby High School,2016,87.9
8193,Mullumbimby High School,2017,86.3
8193,Mullumbimby High School,2018,84.6
8193,Mullumbimby High School,2019,84.4
8193,Mullumbimby High School,2021,81.9
8193,Mullumbimby High School,2022,77.9
2665,Mullumbimby Public School,2011,94
2665,Mullumbimby Public School,2012,95.1
2665,Mullumbimby Public School,2013,93.9
2665,Mullumbimby Public School,2014,93.3
2665,Mullumbimby Public School,2015,94.2
2665,Mullumbimby Public School,2016,94.3
2665,Mullumbimby Public School,2017,92.6
2665,Mullumbimby Public School,2018,93.1
2665,Mullumbimby Public School,2019,91.9
2665,Mullumbimby Public School,2021,88.8
2665,Mullumbimby Public School,2022,81.5
2667,Mulwala Public School,2011,94.8
2667,Mulwala Public School,2012,93.6
2667,Mulwala Public School,2013,92.7
2667,Mulwala Public School,2014,93.4
2667,Mulwala Public School,2015,94.2
2667,Mulwala Public School,2016,92.1
2667,Mulwala Public School,2017,92.7
2667,Mulwala Public School,2018,91
2667,Mulwala Public School,2019,92.3
2667,Mulwala Public School,2021,91
2667,Mulwala Public School,2022,89.7
8468,Mulwaree High School,2011,89.4
8468,Mulwaree High School,2012,87.4
8468,Mulwaree High School,2013,90.1
8468,Mulwaree High School,2014,91.4
8468,Mulwaree High School,2015,89.4
8468,Mulwaree High School,2016,89.5
8468,Mulwaree High School,2017,89.4
8468,Mulwaree High School,2018,87.7
8468,Mulwaree High School,2019,86.8
8468,Mulwaree High School,2021,83.3
8468,Mulwaree High School,2022,80
5242,Mulyan Public School,2011,92.3
5242,Mulyan Public School,2012,93.2
5242,Mulyan Public School,2013,93.7
5242,Mulyan Public School,2014,94.2
5242,Mulyan Public School,2015,93.7
5242,Mulyan Public School,2016,93.6
5242,Mulyan Public School,2017,93.9
5242,Mulyan Public School,2018,91.4
5242,Mulyan Public School,2019,89.8
5242,Mulyan Public School,2021,86.7
5242,Mulyan Public School,2022,82.5
2669,Mumbil Public School,2011,90.7
2669,Mumbil Public School,2012,93.7
2669,Mumbil Public School,2013,96.8
2669,Mumbil Public School,2014,91.1
2669,Mumbil Public School,2015,95.5
2669,Mumbil Public School,2016,96.4
2669,Mumbil Public School,2017,94.1
2669,Mumbil Public School,2018,92.7
2669,Mumbil Public School,2019,94.4
2669,Mumbil Public School,2021,sp
2669,Mumbil Public School,2022,85.3
2671,Mummulgum Public School,2011,94.4
2671,Mummulgum Public School,2012,95.4
2671,Mummulgum Public School,2013,94.4
2671,Mummulgum Public School,2014,94.5
2671,Mummulgum Public School,2015,93.5
2671,Mummulgum Public School,2016,91.4
2671,Mummulgum Public School,2017,92.5
2671,Mummulgum Public School,2018,91.1
2671,Mummulgum Public School,2019,88.9
2671,Mummulgum Public School,2021,90.9
2671,Mummulgum Public School,2022,78.5
2675,Mungindi Central School,2011,86.3
2675,Mungindi Central School,2012,90.8
2675,Mungindi Central School,2013,88.5
2675,Mungindi Central School,2014,86.7
2675,Mungindi Central School,2015,86.4
2675,Mungindi Central School,2016,87
2675,Mungindi Central School,2017,83.9
2675,Mungindi Central School,2018,82.4
2675,Mungindi Central School,2019,83.5
2675,Mungindi Central School,2021,70.2
2675,Mungindi Central School,2022,68.3
2680,Murrami Public School,2011,92.3
2680,Murrami Public School,2012,94.3
2680,Murrami Public School,2013,91.8
2680,Murrami Public School,2014,90.4
4401,Murray Farm Public School,2011,96.1
4401,Murray Farm Public School,2012,95.9
4401,Murray Farm Public School,2013,96.4
4401,Murray Farm Public School,2014,96.9
4401,Murray Farm Public School,2015,97.1
4401,Murray Farm Public School,2016,96.4
4401,Murray Farm Public School,2017,96.1
4401,Murray Farm Public School,2018,97
4401,Murray Farm Public School,2019,94.8
4401,Murray Farm Public School,2021,96.5
4401,Murray Farm Public School,2022,92.4
8505,Murray High School,2011,87.9
8505,Murray High School,2012,87.6
8505,Murray High School,2013,87.5
8505,Murray High School,2014,86.4
8505,Murray High School,2015,85.6
8505,Murray High School,2016,83.9
8505,Murray High School,2017,86.5
8505,Murray High School,2018,85.8
8505,Murray High School,2019,81.7
8505,Murray High School,2021,80.6
8505,Murray High School,2022,75.3
2681,Murringo Public School,2011,94.3
2681,Murringo Public School,2012,96.1
2681,Murringo Public School,2013,95.1
2681,Murringo Public School,2014,94.8
2681,Murringo Public School,2015,94.9
2681,Murringo Public School,2016,93.6
2681,Murringo Public School,2017,95
2681,Murringo Public School,2018,93.5
2681,Murringo Public School,2019,93.8
2681,Murringo Public School,2021,90.9
